rank,date,name
1,2019_11_15,Brain Out – 가장 어색한 게임
2,2019_11_15,V4
3,2019_11_15,꽃피는 달빛
4,2019_11_15,킹 오브 타워
5,2019_11_15,Rescue Cut - Rope Puzzle
6,2019_11_15,Crazy Shopping
7,2019_11_15,마기아 : 카르마 사가
8,2019_11_15,콜 오브 듀티: 모바일
9,2019_11_15,무한의 계단
10,2019_11_15,Sky Roller
11,2019_11_15,라이즈 오브 킹덤즈
12,2019_11_15,워드퍼즐 - 단어 게임
13,2019_11_15,Icing On The Cake
14,2019_11_15,Zipline Valley - 물리학 퍼즐 게임
15,2019_11_15,브롤스타즈
16,2019_11_15,기적의 검
17,2019_11_15,무한의 농장
18,2019_11_15,로드 크래쉬
19,2019_11_15,질풍닌자전
20,2019_11_15,DX : 신 세기의 전쟁
21,2019_11_15,Granny Legend
22,2019_11_15,꿈의 집 (Homescapes)
23,2019_11_15,펭귄의 섬
24,2019_11_15,꿈의 마을 (Township)
25,2019_11_15,Drop & Smash
26,2019_11_15,신강호
27,2019_11_15,ROBLOX
28,2019_11_15,배틀그라운드
29,2019_11_15,꿈의 정원 (Gardenscapes)
30,2019_11_15,Ink Inc. - Tattoo Tycoon
31,2019_11_15,궁수의 전설
32,2019_11_15,바이러스 워 - 우주 슈팅 게임
33,2019_11_15,Perfect Slices
34,2019_11_15,Sand Balls
35,2019_11_15,Pokémon GO
36,2019_11_15,달빛조각사
37,2019_11_15,Fun Race 3D
38,2019_11_15,Cool Goal!
39,2019_11_15,히어로즈 스트라이크
40,2019_11_15,Run Race 3D
41,2019_11_15,Robot Clash
42,2019_11_15,쿠키런: 오븐브레이크
43,2019_11_15,클래시 로얄
44,2019_11_15,톰 오브 더 마스크: 컬러
45,2019_11_15,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
46,2019_11_15,솔리테르 트라이픽스: 팜 어드벤처
47,2019_11_15,피망 뉴맞고 : 고스톱으로 대한민국 1등
48,2019_11_15,로얄 다이스(Royal Dice) : 랜덤 디펜스
49,2019_11_15,Minecraft 체험판
50,2019_11_15,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
51,2019_11_15,Mr Bullet - 스파이 퍼즐
52,2019_11_15,Puzzle Fuzzle
53,2019_11_15,삼국지 오리진
54,2019_11_15,Rider
55,2019_11_15,Gang Clash
56,2019_11_15,Draw Around
57,2019_11_15,지오메트리 대시 라이트 (Geometry Dash L)
58,2019_11_15,매직 직소 퍼즐
59,2019_11_15,보틀 점프 3D
60,2019_11_15,블록 퍼즐
61,2019_11_15,스도쿠 - 무료 클래식 스도쿠 퍼즐
62,2019_11_15,Magic Tiles 3
63,2019_11_15,로그의 전설
64,2019_11_15,Supreme Duelist Stickman
65,2019_11_15,Dancing Road: Color Ball Run!
66,2019_11_15,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
67,2019_11_15,Piano Tiles 2™
68,2019_11_15,이터:던전의 포식자
69,2019_11_15,Paper.io 2
70,2019_11_15,롤링 스카이
71,2019_11_15,도끼.io
72,2019_11_15,Cannon Shot!
73,2019_11_15,aquapark.io
74,2019_11_15,Empires & Puzzles: RPG Quest
75,2019_11_15,쿠키런 for Kakao
76,2019_11_15,익스트림풋볼:3대3 멀티 축구
77,2019_11_15,리치리치
78,2019_11_15,토킹톰 골드런
79,2019_11_15,Square Bird
80,2019_11_15,Block Puzzle Rune
81,2019_11_15,1945
82,2019_11_15,신비아파트 고스트헌터
83,2019_11_15,Ball Jump
84,2019_11_15,토킹톰 히어로 대시
85,2019_11_15,미니카키우기
86,2019_11_15,Tasty Planet Forever
87,2019_11_15,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
88,2019_11_15,Draw it
89,2019_11_15,Color Saw 3D
90,2019_11_15,Rummikub
91,2019_11_15,Crowd City
92,2019_11_15,Wrecking Ball
93,2019_11_15,"좋은 피자, 위대한 피자"
94,2019_11_15,Happy Glass
95,2019_11_15,좀비고등학교
96,2019_11_15,Nonogram.com - 픽처 크로스 퍼즐 게임
97,2019_11_15,동물극장 - 귀여운 동물들과 영화보며 힐링
98,2019_11_15,Collect Cubes
99,2019_11_15,그래니를 잡아라
100,2019_11_15,OX 퀴즈 서바이벌 100
